2024-05-03 09:53:15.9083 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5304FBN3" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 9517 and flags NONE. 
2024-05-03 10:11:23.6547 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM. 
2024-05-03 10:11:23.7228 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" received HEADERS frame for stream ID 7 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-03 10:11:23.7228 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-03 10:11:24.1415 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending HEADERS frame for stream ID 7 with length 35 and flags END_HEADERS. 
2024-05-03 10:11:24.1415 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 7 with length 13424 and flags NONE. 
2024-05-03 10:11:24.1415 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM. 
2024-05-03 10:12:31.0111 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" received HEADERS frame for stream ID 9 with length 122 and flags END_HEADERS, PRIORITY. 
2024-05-03 10:12:31.3419 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" received PING frame for stream ID 0 with length 8 and flags NONE. 
2024-05-03 10:12:31.3419 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending PING frame for stream ID 0 with length 8 and flags ACK. 
2024-05-03 10:12:31.3419 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" received DATA frame for stream ID 9 with length 2896 and flags END_STREAM. 
2024-05-03 10:12:31.3419 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-03 10:12:48.2501 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 10:12:48.2648 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 10:12:48.2648 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 10:12:48.2648 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 10:12:48.2648 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 10:12:48.2648 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 10:12:48.2648 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-03 10:12:48.2648 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-03 10:12:48.2648 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.BadRequestObjectResult. 
2024-05-03 10:12:48.3304 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending HEADERS frame for stream ID 9 with length 74 and flags END_HEADERS. 
2024-05-03 10:12:48.3304 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 9 with length 240 and flags NONE. 
2024-05-03 10:12:48.3304 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.BadRequestObjectResult. 
2024-05-03 10:12:48.3304 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-03 10:12:48.3304 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-03 10:12:48.3304 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-03 10:12:48.3304 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" received WINDOW_UPDATE frame for stream ID 9 with length 4 and flags 0x0. 
2024-05-03 10:12:48.3304 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending DATA frame for stream ID 9 with length 0 and flags END_STREAM. 
2024-05-03 10:13:26.9842 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" received HEADERS frame for stream ID 11 with length 99 and flags END_HEADERS, PRIORITY. 
2024-05-03 10:13:26.9842 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" received PING frame for stream ID 0 with length 8 and flags NONE. 
2024-05-03 10:13:26.9842 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" sending PING frame for stream ID 0 with length 8 and flags ACK. 
2024-05-03 10:13:26.9842 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5D3TPOO4" received DATA frame for stream ID 11 with length 2897 and flags END_STREAM. 
2024-05-03 10:13:26.9842 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-03 10:13:28.3745 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 10:13:28.3745 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
