2024-05-30 11:08:49.7473 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40DB3UODPG" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM. 
2024-05-30 12:26:36.1023 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" received HEADERS frame for stream ID 7 with length 74 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-30 12:26:36.1287 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-30 12:26:36.7352 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending HEADERS frame for stream ID 7 with length 35 and flags END_HEADERS. 
2024-05-30 12:26:36.7352 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 7 with length 16384 and flags NONE. 
2024-05-30 12:26:36.7352 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 7 with length 5809 and flags NONE. 
2024-05-30 12:26:36.7352 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM. 
2024-05-30 12:27:03.4913 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAD" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-30 12:27:03.4913 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAD" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-30 12:27:03.4913 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAD" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-05-30 12:27:03.4913 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAD" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-30 12:27:03.4913 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAD" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-30 12:27:03.4913 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAD" received HEADERS frame for stream ID 1 with length 425 and flags END_HEADERS, PRIORITY. 
2024-05-30 12:27:03.4913 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAD" received DATA frame for stream ID 1 with length 118 and flags END_STREAM. 
2024-05-30 12:27:03.4913 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAD" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-30 12:27:03.4913 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-30 12:27:03.6609 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:27:03.6609 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:27:03.6609 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:27:03.6609 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:27:03.6609 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder) with arguments (Job_Finder.Model.DTO.DtoUSR01) 
2024-05-30 12:27:07.0224 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:27:07.0224 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:27:07.0224 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:27:07.0224 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:27:07.0224 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-30 12:27:07.0224 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-30 12:27:07.0224 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-05-30 12:27:07.2472 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAD" sending HEADERS frame for stream ID 1 with length 178 and flags END_HEADERS. 
2024-05-30 12:27:07.2472 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAD" sending DATA frame for stream ID 1 with length 68 and flags NONE. 
2024-05-30 12:27:07.2472 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-05-30 12:27:07.2472 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-30 12:27:07.2472 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-30 12:27:07.2554 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAD" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
